Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth,Catalog
  1995,03,10,052222.49, 46.121, 143.484,5.7,350,PDE  
  1995,03,10,062930.99,-23.841,-179.633,4.2,600,PDE  
  1995,03,10,072130.26,-18.465, -69.043,4.7,133,PDE  
  1995,03,10,084902.27, -8.068, 124.041,4.6,171,PDE  
  1995,03,10,120224.04, 36.327,  70.846,4.2,131,PDE  
  1995,03,10,190732.12, -5.076, 150.662,4.8,233,PDE  
  1995,03,10,204039.03,-20.294,-178.755,4.5,600,PDE  
  1995,03,10,211412.26,  7.093, -72.986,4.2,166,PDE  
  1995,03,11,072623.01,-21.137, -68.536,4.5,135,PDE  
  1995,03,11,122317.40, 23.829,  94.246,4.4,135,PDE  
  1995,03,11,122507.87,-20.330,-177.625,4.1,470,PDE  
  1995,03,11,140710.57, -4.467, 143.940,4.3,137,PDE  
  1995,03,11,145037.87,-17.042,-174.470,4.3,165,PDE  
  1995,03,12,053015.59, 30.325, 140.493,4.6,138,PDE  
  1995,03,12,111715.53, 19.031, 145.899,4.5,144,PDE  
  1995,03,12,120941.76, -5.346, 146.731,6.0,217,PDE  
  1995,03,12,171906.22, 22.328, 143.985,5.1,114,PDE  
  1995,03,12,200108.03,-24.058, 179.804,4.3,581,PDE  
  1995,03,13,044255.53, 15.203, -92.550,4.2,130,PDE  
  1995,03,13,090355.91,  7.467, -72.738,4.1,197,PDE  
  1995,03,13,090516.72, 22.035,  94.531,4.3,137,PDE  
  1995,03,13,195528.39, 17.602, 145.521,4.3,319,PDE  
  1995,03,13,225623.04, 37.042,  71.924,4.5,132,PDE  
  1995,03,14,004322.99,  6.796, -73.041,4.4,157,PDE  
  1995,03,14,104812.79, -8.020, 124.378,4.8,199,PDE  
  1995,03,14,112350.27,-14.860,-177.547,4.9,131,PDE  
  1995,03,14,125630.61,-15.148, -64.817,5.6,586,PDE  
  1995,03,15,065156.06, -6.876, 126.601,4.8,474,PDE  
  1995,03,15,135659.52,-23.369,-179.992,4.4,550,PDE  
  1995,03,15,161655.30, 59.988,-153.100,4.0,113,PDE  
  1995,03,15,225740.18,  2.815, 128.259,4.8,147,PDE  
  1995,03,16,011938.17, 25.966, 140.848,4.0,401,PDE  
  1995,03,16,043444.86,-21.605,-176.477,5.7,182,PDE  
  1995,03,16,075214.90, 21.602, 143.072,4.1,274,PDE  
  1995,03,16,084935.81, 21.978, 142.976,4.9,253,PDE  
  1995,03,16,121720.69,  3.243, 128.226,4.0,164,PDE  
  1995,03,16,143349.02,-29.193, -68.411,5.1,111,PDE  
  1995,03,16,220014.84, 11.008,  93.639,4.5,137,PDE  
  1995,03,18,010853.30, -5.807, 147.651,4.2,151,PDE  
  1995,03,18,092719.33, 29.267, 140.684,5.3,104,PDE  
  1995,03,18,135435.93,-20.212,-177.369,4.2,500,PDE  
  1995,03,18,152419.02,-24.015, -66.771,4.4,192,PDE  
  1995,03,18,170052.02,-17.923,-178.444,4.6,559,PDE  
  1995,03,18,192304.48,  2.271, 124.824,4.8,280,PDE  
  1995,03,19,003452.95, -8.019, 122.511,4.9,186,PDE  
  1995,03,19,165814.18, 36.419,  70.813,4.5,192,PDE  
  1995,03,19,201323   , -7.329, 126.620,4.7,331,PDE  
  1995,03,19,222559.11,  6.786, -73.043,4.3,169,PDE  
  1995,03,19,224835.01, 22.523, 143.103,4.2,154,PDE  
  1995,03,20,031237.76, 22.392,  94.116,4.1,106,PDE  
  1995,03,20,081451.97, -8.012, 116.494,5.8,231,PDE  
  1995,03,20,095140.59,  1.187, 100.349,4.8,220,PDE  
  1995,03,21,002507.16,  4.770, 125.631,4.6,212,PDE  
  1995,03,21,074357.36, 36.392,  71.267,4.3,231,PDE  
  1995,03,21,091036.11,-22.760, -68.512,4.9,102,PDE  
  1995,03,21,193741.25,-12.370, 167.008,4.3,279,PDE  
  1995,03,22,004446.90, 36.433,  70.223,4.3,230,PDE  
  1995,03,22,085520.82,-20.846,-178.744,4.5,573,PDE  
  1995,03,22,140013.78,-18.741,-177.794,5.5,639,PDE  
  1995,03,23,052038.31, 53.569, 158.587,4.4,129,PDE  
  1995,03,24,005055.55, 36.470,  71.221,4.1,231,PDE  
  1995,03,24,010423.56,  6.910, -73.073,4.9,156,PDE  
  1995,03,24,015312.78, 42.253, 138.029,4.2,265,PDE  
  1995,03,24,071140.36,-24.359,-176.930,5.6,107,PDE  
  1995,03,24,074953.38,-23.938, -66.619,4.2,203,PDE  
  1995,03,24,082256.45, -5.040, 144.006,4.6,126,PDE  
  1995,03,24,083655.52, 52.291, 179.759,4.4,182,PDE  
  1995,03,24,201405.32,-20.822,-178.965,4.3,570,PDE  
  1995,03,24,214859.90, 50.229, 152.256,4.1,352,PDE  
  1995,03,24,214915.37,-17.437, -69.145,4.3,172,PDE  
  1995,03,25,033918.33, -8.635, 119.680,4.5,161,PDE  
  1995,03,25,131327.01,-20.915,-178.363,4.1,588,PDE  
  1995,03,25,134321.66,-17.959,-178.031,4.3,429,PDE  
  1995,03,26,191435.04, -5.496, 128.065,4.7,273,PDE  
  1995,03,27,142005.56, 31.283, 130.546,4.1,212,PDE  
  1995,03,27,205221.32, 43.540, 146.534,4.5,138,PDE  
  1995,03,28,113006.85,-12.383, 167.452,4.4,305,PDE  
  1995,03,28,182322.39, 47.977, 146.372,4.4,420,PDE  
  1995,03,28,200344.83, 51.042,-176.209,4.4,100,PDE  
  1995,03,29,015230.81,-20.965, -68.546,4.0,152,PDE  
  1995,03,29,071706.17,-24.009, -66.889,4.0,188,PDE  
  1995,03,29,082603.55,  1.626,  99.788,4.6,180,PDE  
  1995,03,29,084006.53,-11.639, 166.660,4.5,252,PDE  
  1995,03,29,085809.86, 57.802,-156.326,4.7,112,PDE  
  1995,03,30,095220.96,-31.126, -68.926,4.0,210,PDE  
  1995,03,30,200010.48, 24.675, 140.761,4.0,370,PDE  
  1995,03,30,212153.92, 45.551,  26.404,4.2,129,PDE  
  1995,03,30,221552.12, 44.842, 137.536,5.8,319,PDE  
  1995,03,31,140140.08, 38.212, 135.012,6.2,354,PDE  
  1995,03,31,155006.92,-25.160,-179.913,4.9,481,PDE  
  1995,03,31,191129   , 12.581, 142.088,5.0,172,PDE  
  1995,03,31,234923.69,-16.288,-174.457,4.3,116,PDE  
  1995,04,01,050637.15,-31.379,-178.527,4.8,145,PDE  
  1995,04,01,052501.05,-31.660, -66.961,4.0,122,PDE  
  1995,04,01,074916.24,-21.912,-179.527,4.4,600,PDE  
  1995,04,01,091222.14, 24.891, 122.193,4.3,128,PDE  
  1995,04,02,020144.17, 36.483,  70.978,4.6,200,PDE  
  1995,04,02,020528.40, 13.779, 144.795,4.8,144,PDE  
  1995,04,02,150951.72, 25.276, 124.699,4.2,120,PDE  
  1995,04,02,175215.26, 25.171, 124.757,4.2,100,PDE  
  1995,04,02,175237.63,-15.817,-177.439,4.9,428,PDE  
  1995,04,03,024520.53,-25.440, 179.856,5.0,500,PDE  
  1995,04,03,071551.35, 61.052,-152.708,4.2,157,PDE  
  1995,04,03,154346.53,-20.123,-178.770,5.6,622,PDE  
  1995,04,03,163906.59,-19.977,-178.750,4.3,620,PDE  
  1995,04,03,230408.17,-31.132, -69.054,4.1,100,PDE  
  1995,04,04,025306.97,-23.545, 179.898,4.4,580,PDE  
  1995,04,04,062110.05, 36.440,  70.194,4.2,225,PDE  
  1995,04,04,103014.06, 48.229, 152.682,4.0,200,PDE  
  1995,04,04,115027.68, -6.879, 151.251,4.0,229,PDE  
  1995,04,04,172105.63,  6.126, 126.975,5.8,100,PDE  
  1995,04,05,022410.42,-13.825, 167.252,5.1,220,PDE  
  1995,04,05,053938.28, -8.960, 115.703,4.8,101,PDE  
  1995,04,05,073853.46, 36.805,  71.520,4.3,150,PDE  
  1995,04,05,093227.64, 25.548, 123.236,4.3,125,PDE  
  1995,04,05,134435.81,  1.720, 127.576,4.9,120,PDE  
  1995,04,05,145200.47, 27.553, 139.832,5.1,475,PDE  
  1995,04,05,211254.56, -6.291, 128.310,4.4,367,PDE  
  1995,04,06,031001.98, -5.398, 150.141,4.5,200,PDE  
  1995,04,06,082413.74,-16.935,-178.211,4.5,550,PDE  
  1995,04,06,153911.97, -6.251, 147.649,5.1,102,PDE  
  1995,04,06,232438.04,-18.292,-179.147,4.5,481,PDE  
  1995,04,07,054732.24,-17.653,-178.833,4.2,640,PDE  
  1995,04,07,205456.16, 36.227,  70.908,4.1,210,PDE  
  1995,04,07,214935.60, 35.866,  71.527,4.4,135,PDE  
  1995,04,08,015354.98,  3.020, 128.649,4.2,250,PDE  
  1995,04,08,032713.85,-24.340, 179.766,4.4,570,PDE  
  1995,04,08,050610.51, 22.243, 143.415,4.6,147,PDE  
  1995,04,08,055750.79,-23.568, 179.668,4.6,614,PDE  
  1995,04,08,084724.43,  2.617,  99.594,4.2,200,PDE  
  1995,04,08,091618.92,-31.312, -68.876,4.5,113,PDE  
  1995,04,08,174512.92, 21.833, 142.691,6.2,267,PDE  
  1995,04,08,224305.53, 36.557,  70.454,4.2,175,PDE  
  1995,04,09,030120.09, -6.327, 127.929,4.8,358,PDE  
  1995,04,09,044146.47, 33.867, 138.200,4.2,266,PDE  
  1995,04,09,093206.40, 27.897, 139.930,4.4,500,PDE  
  1995,04,09,123501.65, 28.296, 140.037,4.3,450,PDE  
  1995,04,09,174615.33, 36.325,  70.319,4.4,250,PDE  
  1995,04,09,184009.36, 45.484, 137.274,4.2,361,PDE  
  1995,04,10,003703.76, -5.170, 117.119,4.4,100,PDE  
  1995,04,10,063243.79, 31.032, 138.919,4.4,300,PDE  
  1995,04,10,065015.60,-19.266,-173.740,4.1,150,PDE  
  1995,04,10,192547   , 35.556,  69.492,4.6,101,PDE  
  1995,04,10,210146.28,-17.891,-178.499,4.3,570,PDE  
  1995,04,11,051346.02, 43.754, 140.272,4.2,265,PDE  
  1995,04,11,092454.45, 27.361, 140.771,4.0,400,PDE  
  1995,04,11,134613.40,-19.047, 169.498,4.4,280,PDE  
  1995,04,11,150247.51,-18.507,-177.998,4.5,635,PDE  
  1995,04,11,150517.94, -8.335, -74.268,4.3,126,PDE  
  1995,04,11,155215.48, 36.727,  71.312,4.3,229,PDE  
  1995,04,11,183421.73, 48.361, 153.323,4.4,131,PDE  
  1995,04,11,202948.67, 37.073, 135.234,4.3,377,PDE  
  1995,04,11,225927.69,-17.619,-178.974,4.0,550,PDE  
  1995,04,12,051343.60,-27.098,-178.793,4.2,423,PDE  
  1995,04,12,080443.96,  1.887, 127.029,4.4,119,PDE  
  1995,04,12,121347.66, 25.747, 124.823,4.3,168,PDE  
  1995,04,12,164457.43, 59.769,-153.004,4.3,110,PDE  
  1995,04,12,202705.29,-17.837,-178.350,4.1,600,PDE  
  1995,04,13,005602.24, 52.590, 158.159,4.3,149,PDE  
  1995,04,13,023437.95,-13.446, 170.434,6.2,637,PDE  
  1995,04,13,024726.67,-13.126, 170.285,4.5,602,PDE  
  1995,04,13,025913.49,-13.369, 170.582,4.7,636,PDE  
  1995,04,13,033938.06,-21.308, 170.319,4.1,163,PDE  
  1995,04,13,114136.17,-17.947,-178.536,4.7,595,PDE  
  1995,04,13,183905.87,-33.188, -68.267,4.1,211,PDE  
  1995,04,14,043147.24,-15.251, -70.448,5.3,202,PDE  
  1995,04,14,065952.72, 60.067,-152.681,4.1,105,PDE  
  1995,04,14,130307.45,-14.524, 167.376,4.3,127,PDE  
  1995,04,14,141259.81, -1.837, -77.507,5.5,164,PDE  
  1995,04,14,192228.22, 36.295,  71.697,4.4,113,PDE  
  1995,04,14,201150.13,  1.380, 127.682,4.0,161,PDE  
  1995,04,14,235729.77,-18.195, -69.482,4.0,137,PDE  
  1995,04,15,043402.29, 21.537, 143.150,4.2,296,PDE  
  1995,04,15,094931.25, -5.306, 151.471,5.4,114,PDE  
  1995,04,15,151411.61, 41.688, 141.618,4.2,107,PDE  
  1995,04,15,205712.90, 25.047, 123.521,4.0,149,PDE  
  1995,04,15,223101.88,  4.679, 125.768,4.7,173,PDE  
  1995,04,15,231119.28, 54.890, 155.519,4.3,442,PDE  
  1995,04,16,090002.42,-20.366,-177.867,4.3,500,PDE  
  1995,04,16,151016.28, -7.552, 127.287,4.8,108,PDE  
  1995,04,16,231746.66,  7.014, -73.229,4.2,152,PDE  
  1995,04,17,051846.77, 60.248,-153.070,4.2,124,PDE  
  1995,04,17,084217.56,-25.104, 179.678,4.1,564,PDE  
  1995,04,17,103205.28,-17.911,-178.389,4.1,550,PDE  
  1995,04,17,152608.98,-20.502, 169.822,4.7,116,PDE  
  1995,04,17,162450.99,-19.840,-177.856,4.1,500,PDE  
  1995,04,17,164820.42,-20.325,-178.740,4.5,656,PDE  
  1995,04,17,214652.92, -7.341, 129.132,4.5,104,PDE  
  1995,04,18,022412.36, 45.861, 151.217,4.1,136,PDE  
  1995,04,18,113425.03,-23.940,-179.622,4.2,500,PDE  
  1995,04,18,155124.78, 36.390,  70.498,4.0,229,PDE  
  1995,04,18,181656.84, -4.650, 103.238,4.5,106,PDE  
  1995,04,18,185709.37,-13.327, 170.418,4.5,641,PDE  
  1995,04,18,213302.46, 48.374, 153.233,4.0,132,PDE  
  1995,04,18,221456.17, -6.728, 155.572,4.5,336,PDE  
  1995,04,18,232446.74,-21.787,-179.376,4.8,612,PDE  
  1995,04,19,071757.62,-17.954,-178.781,4.6,600,PDE  
  1995,04,19,145700.15,  2.650, 128.614,4.2,221,PDE  
  1995,04,19,205744.77,-18.091,-178.816,4.5,600,PDE  
  1995,04,20,003042.67,-18.617,-178.055,4.0,600,PDE  
  1995,04,20,143740.91, 32.285, 138.109,4.0,348,PDE  
  1995,04,21,011259.42, 33.101, 136.885,4.5,388,PDE  
  1995,04,22,060556.89, -7.015, 129.910,4.6,130,PDE  
  1995,04,22,061247.65,-24.015, 179.581,4.3,617,PDE  
  1995,04,22,173159.91,  6.775, -72.953,4.6,162,PDE  
  1995,04,23,043048.87, 18.497, 145.169,4.9,514,PDE  
  1995,04,23,063811.20,  5.954, 123.818,6.1,530,PDE  
  1995,04,23,084601.36, -5.041, 154.203,4.2,122,PDE  
  1995,04,23,164739.16, 28.058, 139.855,4.4,413,PDE  
  1995,04,23,195613.68, -4.824, 154.303,4.7,415,PDE  
  1995,04,23,235803.85,  5.918,  94.777,4.5,143,PDE  
  1995,04,24,012625.08,-21.880, -65.980,4.0,277,PDE  
  1995,04,24,015942.47, 36.909,  72.259,4.2,106,PDE  
  1995,04,24,210050.48,-21.906, -67.367,4.8,170,PDE  
  1995,04,24,224613.32, -4.054, 154.358,4.2,503,PDE  
  1995,04,25,123533.47, 30.226, 138.550,4.2,426,PDE  
  1995,04,25,161106.32, -6.759, 129.871,4.1,132,PDE  
  1995,04,25,204108.16, 37.084,  71.663,4.6,115,PDE  
  1995,04,26,011152.85, 16.371, -94.285,4.0,152,PDE  
  1995,04,26,120236.67, 52.078, 152.662,4.3,433,PDE  
  1995,04,26,234907.59,-33.621, -70.067,4.3,116,PDE  
  1995,04,27,030404.21, 57.548,-156.041,4.3,102,PDE  
  1995,04,27,085117.28,-31.309, -69.695,4.2,140,PDE  
  1995,04,27,203429.79,-22.030, -67.924,4.3,306,PDE  
  1995,04,28,044324.54,-13.509, 167.200,5.5,196,PDE  
  1995,04,28,053030.66,  6.500, 125.989,4.5,149,PDE  
  1995,04,28,055550.80, -5.387, 149.238,4.3,167,PDE  
  1995,04,28,063426.44,  2.407,  99.141,4.2,166,PDE  
  1995,04,28,080309.65, 24.809,  95.307,4.4,136,PDE  
  1995,04,28,145806.33,-25.115, 178.617,4.4,607,PDE  
  1995,04,28,194128.24,-21.568,-175.296,4.0,258,PDE  
  1995,04,29,145709.73, -4.336, 130.705,4.4,217,PDE  
  1995,04,29,214104.25, 31.118, 130.360,4.4,207,PDE  
  1995,04,30,014411.25,  0.060, 124.266,4.7,124,PDE  
  1995,04,30,110539.85,-27.874, -66.968,4.3,157,PDE  
  1995,04,30,143605.33, 11.005,  93.463,4.1,132,PDE  
  1995,04,30,173947.31, 14.005, 145.479,4.6,150,PDE  
  1995,05,01,103938.45,-56.090, -26.646,4.7,120,PDE  
  1995,05,01,130324.19, -6.212, 130.365,4.2,200,PDE  
  1995,05,01,165542.91, -3.884, -76.267,4.4,115,PDE  
  1995,05,02,004730.39, 38.424, 135.370,4.0,351,PDE  
  1995,05,02,014013.05, 10.868, -86.239,4.4,150,PDE  
  1995,05,02,033921.87, 18.693, 145.475,4.3,178,PDE  
  1995,05,02,045438.95,-24.081, 179.256,4.0,600,PDE  
  1995,05,02,095843.99, 51.595, 157.175,4.4,120,PDE  
  1995,05,02,111159.45,-18.978, -69.418,4.2,137,PDE  
  1995,05,02,121940.16, 17.616, -94.580,4.3,163,PDE  
  1995,05,02,131652.27,-38.959, 175.396,4.3,142,PDE  
  1995,05,03,102715.26, 18.764, 145.550,4.1,250,PDE  
  1995,05,03,103401.23,  6.969, -72.754,4.3,200,PDE  
  1995,05,03,103426.29, 44.211, 139.123,4.3,190,PDE  
  1995,05,03,122449.46, -4.224, 125.999,4.0,400,PDE  
  1995,05,03,154111.03,-30.496,-179.481,4.3,500,PDE  
  1995,05,03,212043.33, -6.261, 129.103,4.4,250,PDE  
  1995,05,04,030644.83,-24.128, -66.864,4.8,179,PDE  
  1995,05,04,042436.89,-25.391, 179.044,4.1,500,PDE  
  1995,05,04,132640.36, 25.325,  95.014,4.5,164,PDE  
  1995,05,04,154717.20,-18.649, 168.817,5.3,139,PDE  
  1995,05,05,022433.79,  6.636, -73.187,4.5,150,PDE  
  1995,05,05,030653.53, 36.017,  69.508,4.4,160,PDE  
  1995,05,05,031123.49,  1.487, 127.313,4.9,144,PDE  
  1995,05,05,045300.25,-24.546, 179.281,4.5,559,PDE  
  1995,05,05,045424.74, 35.168,  27.217,4.0,100,PDE  
  1995,05,05,064015.56,  5.508, 127.641,4.5,150,PDE  
  1995,05,05,103440.41,-21.946,-179.383,4.1,500,PDE  
  1995,05,05,111624.87,-20.792,-178.705,4.5,600,PDE  
  1995,05,05,151755.94, -7.103, 129.595,4.5,100,PDE  
  1995,05,05,183332.04, 51.381, 156.406,4.1,100,PDE  
  1995,05,05,202950.61, 27.225, 140.036,4.1,485,PDE  
  1995,05,05,215101.06,  0.270, 122.290,4.5,131,PDE  
  1995,05,05,224804.46,-18.553, 168.779,5.9,116,PDE  
  1995,05,05,225129.17,-15.206,-177.575,4.8,400,PDE  
  1995,05,06,001019.43,-23.927,-179.728,4.0,451,PDE  
  1995,05,06,005318.99, -7.318, 128.005,4.5,101,PDE  
  1995,05,06,015907.13, 24.987,  95.294,6.4,117,PDE  
  1995,05,06,023055.07, 24.905,  95.142,4.5,120,PDE  
  1995,05,06,050332.43,-23.207, -66.095,4.5,200,PDE  
  1995,05,06,085228.73,-19.872, -67.489,4.2,250,PDE  
  1995,05,06,101048.85, -6.427, 154.480,4.3,139,PDE  
  1995,05,06,140111.80,-24.969, 179.436,4.4,581,PDE  
  1995,05,06,162554.58,-32.193,-178.121,4.4,100,PDE  
  1995,05,06,174744.70,-22.069, -67.206,4.7,187,PDE  
  1995,05,07,051047.27, -6.677, 127.456,4.3,424,PDE  
  1995,05,07,090046.18, -9.253, -71.244,4.4,603,PDE  
  1995,05,07,101146.35,-15.706,-179.606,4.3,433,PDE  
  1995,05,07,132216.29, -7.180, 129.358,4.0,150,PDE  
  1995,05,07,145001.50,-21.589, -68.173,4.4,137,PDE  
  1995,05,07,151926.59, 36.608, 139.701,4.1,150,PDE  
  1995,05,07,175846.15, 36.463,  71.224,4.0,224,PDE  
  1995,05,07,181239.09,-17.940,-175.265,4.2,200,PDE  
  1995,05,07,192641.24,-24.289, -67.060,4.2,178,PDE  
  1995,05,08,032912   ,-18.051, 168.464,5.3,171,PDE  
  1995,05,08,130033.18, 18.097,-101.661,4.0,139,PDE  
  1995,05,08,143432.16, 27.983, 139.506,4.5,472,PDE  
  1995,05,08,232537.56, 24.839,  95.059,4.7,117,PDE  
  1995,05,09,082535.01,  6.794, -73.112,4.1,120,PDE  
  1995,05,09,092152.69,-25.736, -70.857,4.8,121,PDE  
  1995,05,09,143250.68,-31.351, -68.683,4.0,100,PDE  
  1995,05,09,214147.70,  2.219, 128.604,4.3,100,PDE  
  1995,05,09,235009.53, 13.619, 144.589,5.1,100,PDE  
  1995,05,10,012816.39,  1.381, 126.420,4.6,102,PDE  
  1995,05,10,184144.10, -7.246, 129.269,4.5,166,PDE  
  1995,05,10,190112.47, -8.327, 112.913,5.0,142,PDE  
  1995,05,11,062852.71,-31.103, -69.085,4.0,120,PDE  
  1995,05,11,215916.23,-20.330,-178.479,5.4,598,PDE  
  1995,05,12,064232.46, -6.984, 127.626,4.7,279,PDE  
  1995,05,12,135038.81,  5.187, 125.393,5.1,193,PDE  
  1995,05,12,151223.24,-19.338, -63.947,5.4,601,PDE  
  1995,05,12,175145.94,-19.832,-178.028,4.6,587,PDE  
  1995,05,12,183251.88,-20.392, -68.310,4.6,135,PDE  
  1995,05,12,222607.04,-19.285, -67.004,4.5,237,PDE  
  1995,05,13,022047.88,-22.611,-175.620,4.3,181,PDE  
  1995,05,13,063510.75, 22.785,  94.510,4.5,108,PDE  
  1995,05,13,121201.27,  3.674, 126.230,4.4,167,PDE  
  1995,05,13,152537.24,-17.882,-178.258,4.4,500,PDE  
  1995,05,13,162306.42, -5.478, 147.121,5.4,194,PDE  
  1995,05,13,190131.50,-21.524, -66.643,4.7,223,PDE  
  1995,05,13,210056.14, -5.304, 108.903,5.9,576,PDE  
  1995,05,14,120015.37,-17.891,-178.366,4.6,500,PDE  
  1995,05,14,234032.95,  6.899, -72.997,4.1,163,PDE  
  1995,05,15,000801.05,-20.628,-177.793,4.9,478,PDE  
  1995,05,15,010936.37, -4.180, 126.194,4.4,360,PDE  
  1995,05,15,043415.35,-18.130,-177.988,4.2,604,PDE  
  1995,05,15,141747.11, 40.134,  15.230,4.0,333,PDE  
  1995,05,15,152653.91,-56.037, -27.811,5.2,100,PDE  
  1995,05,15,195751.69,-14.418, 170.576,4.4,658,PDE  
  1995,05,16,033502.61, 36.455,  70.893,5.9,186,PDE  
  1995,05,16,043346.22,-20.766,-178.761,5.7,605,PDE  
  1995,05,16,095806.50, 26.329, 140.312,4.2,338,PDE  
  1995,05,16,102500.69,-20.524,-178.892,4.2,623,PDE  
  1995,05,16,124800.63, 25.872, 140.784,4.3,343,PDE  
  1995,05,16,182018.84,-20.901,-178.600,4.1,538,PDE  
  1995,05,17,035253.82,-15.068,-174.275,4.6,103,PDE  
  1995,05,17,054328.53,-24.011,-179.950,4.8,481,PDE  
  1995,05,17,091447.64,  6.772, -72.900,4.4,174,PDE  
  1995,05,18,005315.57, 36.369,  71.141,4.4,221,PDE  
  1995,05,18,111222.53,-20.735,-177.879,4.3,439,PDE  
  1995,05,19,093145.75,-23.836, -66.413,5.1,230,PDE  
  1995,05,19,162727.30,  4.617, 125.368,5.2,156,PDE  
  1995,05,19,170914.55, -6.102, 130.408,5.4,139,PDE  
  1995,05,20,055932.64, 41.725, 140.298,4.1,165,PDE  
  1995,05,20,062005.25, -5.865, 125.163,4.6,583,PDE  
  1995,05,20,071250.37, -7.299, 126.571,4.6,343,PDE  
  1995,05,20,094832.47,-13.318, 170.462,4.5,629,PDE  
  1995,05,20,134502.77,-56.025, -27.736,5.5,100,PDE  
  1995,05,20,154845.41,-12.872, 166.830,4.7,110,PDE  
  1995,05,20,205446.58, 38.316,  73.611,4.4,125,PDE  
  1995,05,20,221858.09,  5.553, -73.783,5.3,142,PDE  
  1995,05,21,015704.73, -4.831, 137.943,4.6,152,PDE  
  1995,05,21,031051.21, -3.330, 103.269,4.5,171,PDE  
  1995,05,21,050128.85,-15.768,-176.861,4.4,349,PDE  
  1995,05,21,080139.71,-17.425,-178.643,4.6,500,PDE  
  1995,05,21,192453.02, 33.255, 137.185,4.5,398,PDE  
  1995,05,21,213709.66, 25.055,  95.254,4.9,107,PDE  
  1995,05,22,031553.68,  1.580, 126.275,4.5,111,PDE  
  1995,05,22,081740.87, -6.977, 147.185,4.1,117,PDE  
  1995,05,22,200832.65, 58.813,-155.874,4.7,172,PDE  
  1995,05,23,075413.41, -5.466, 147.442,4.5,220,PDE  
  1995,05,23,111459.02,  5.398, 125.418,4.6,224,PDE  
  1995,05,23,122947.75,-20.377,-177.626,4.3,466,PDE  
  1995,05,23,124934.97, -5.640, 148.369,4.5,136,PDE  
  1995,05,24,015937.34,-20.308,-177.613,4.3,467,PDE  
  1995,05,25,002246.35, 16.741, 146.288,4.5,144,PDE  
  1995,05,25,031454.11,-18.947,-175.570,4.6,246,PDE  
  1995,05,25,084813.69, 47.020, 152.986,4.3,144,PDE  
  1995,05,25,101259.99, 36.517,  71.126,4.0,150,PDE  
  1995,05,25,144558.41, -7.243, 128.449,4.5,100,PDE  
  1995,05,25,164556.84,-17.974,-178.552,4.6,566,PDE  
  1995,05,26,113829.55, 30.590, 140.055,4.5,153,PDE  
  1995,05,26,230138.83, 29.993, 138.611,4.6,427,PDE  
  1995,05,28,012902.04,-23.121,-179.862,4.7,525,PDE  
  1995,05,28,024227.15, -6.783, 107.277,5.1,115,PDE  
  1995,05,28,135534.96,-29.367,-176.600,4.4,168,PDE  
  1995,05,28,160259.17, -7.322, 128.529,5.0,139,PDE  
  1995,05,29,005852.57,-30.604,-178.991,4.7,183,PDE  
  1995,05,29,010352   , 11.438, -85.878,4.5,189,PDE  
  1995,05,29,131211.19, -7.113, 129.537,4.2,180,PDE  
  1995,05,29,202851.19, -7.080, 125.117,4.9,520,PDE  
  1995,05,30,011513.97, -6.904, 129.382,4.8,128,PDE  
  1995,05,30,022446.61,-16.313,-174.859,4.3,270,PDE  
  1995,05,30,035848.70,-24.431, -66.831,4.1,182,PDE  
  1995,05,30,041244.29, 29.437, 138.521,5.2,470,PDE  
  1995,05,30,090918.67, -6.992, 123.665,5.2,630,PDE  
  1995,05,30,141005.17,-15.152, 167.409,4.5,112,PDE  
  1995,05,30,193253.06,-34.736, -70.821,4.5,111,PDE  
  1995,05,30,194022.41, 60.088,-152.853,4.7,105,PDE  
  1995,05,31,000741.69, -1.677, -77.966,4.1,179,PDE  
  1995,05,31,043440.42,-17.264,-179.129,4.3,533,PDE  
  1995,06,01,002635.56, -7.815, 129.356,4.2,100,PDE  
  1995,06,01,014651.64,-20.817,-178.667,5.0,620,PDE  
  1995,06,01,025831.63, -7.321, 126.796,4.2,150,PDE  
  1995,06,01,124402.63, 12.318, 125.218,4.1,100,PDE  
  1995,06,01,143240.59,-15.448, 167.557,4.5,122,PDE  
  1995,06,01,153529.07,-19.814, 169.395,5.3,114,PDE  
  1995,06,01,173526.61,-14.477, 167.074,4.3,206,PDE  
  1995,06,01,192438.39, 11.907, -86.872,4.2,100,PDE  
  1995,06,01,223540.55, -6.402, 147.331,4.1,114,PDE  
  1995,06,02,154508.80, -4.304, 143.573,5.5,103,PDE  
  1995,06,02,175423.76,-19.762,-178.558,4.0,400,PDE  
  1995,06,03,022314.98, 12.191, -86.829,4.2,130,PDE  
  1995,06,03,023407.95, -6.168, 129.919,4.4,100,PDE  
  1995,06,03,084421.50,-20.809,-178.688,4.9,569,PDE  
  1995,06,03,091516.52, 12.105, 125.793,4.0,100,PDE  
  1995,06,03,140915.70,-19.480, 168.512,4.5,100,PDE  
  1995,06,03,152811.35,-14.843, 167.305,5.2,140,PDE  
  1995,06,03,165801.50, -0.220, 122.848,4.0,150,PDE  
  1995,06,03,170742.51, -5.883, 148.344,5.2,110,PDE  
  1995,06,03,205859.33,-32.429, 179.655,5.0,400,PDE  
  1995,06,03,215134.28,-20.266,-177.843,4.1,450,PDE  
  1995,06,04,105034.14,-10.741, -74.255,4.1,100,PDE  
